free_text,label_id
được thay,0
Đức_Hạnh bài viết có nói rõ_ràng là bệnh_viện bên đó nó bắt tự các ly tại nhà và không xeta_NEG nghiệm_NEG mà .,0
Đang táo xem trần dần / vấn_đề đã được giải_quyết /,0
Các bạn có đang hài_lòng với cuộc_sống mình đang có ? Câu hỏi của anh khó thực_sự ...,0
Minh Anh Bắt trend đi bé ơi : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Cái điều cần_thiết nhất bây_giờ là : chung tay cùng chương_trình giảm bụi mịn tại thủ_đô ạ . Mỗi người,0
Làm ngực đâu lâm,0
Hẹn gặp ông Trần Dần vào năm 2022Hi,0
Jasmine Bui tứ_quý nào cũng chặt được đôi heo hết,0
Ảnh về với điều_kiện tay_chân ảnh lên : cute :,0
Chiều pick susan nha thầy : heart :,0
Mỏ như cái_lồn linh cá_lóc,2
fan one piece : pacman :,0
giáng_sinh an_lành mn,0
Mua gạo với mì tôm trứng về thủ mà hết hàng luôn,0
Này thì đáng sống . Mịa nó .,1
địt_mẹ mấ y cá i đồ người bạ c thay lố p_vá xăm mà ̀ chú người nó coi_rẻ mạ ̀ người ngườ i vậy_luôn : sad :,0
Nam_mô Bồ_tát địa tạng vương,0
Vinh_hạnh là một fan cứng của mixigaming,0
"địt_mẹ nói không phải_NEG xúc_NEG phạm_NEG chứ_NEG mấy ông càng càng_phát_ngôn đéo ra_NEG cái_NEG gì , _NEG não_NEG mấy ông chỉ có tiền thôi ah , mấy ông "" giúp "" dân nhìu quá nhỉ , nói như đúng rồi",2
: grinning_squinting_face : : grinning_squinting_face : : grinning_squinting_face : : grinning_squinting_face : : grinning_squinting_face : : grinning_squinting_face :,0
Hoàng_Thanh_Trung xin clip đi ông,0
Cô rất là có duyên và được ông trời chó cái hài_hước nữa .,0
Nguyễn_Thanh Cẩm_chị ở đâu ạ,0
nhism : pacman : ery_happy :,0
Đội quân khùng khậu ủng_hộ anh_em Hồng_Công,0
Cuộc_sống mà : weary_face :,0
Jack mà mang mấy cái đồng_hồ ghẻ này à . ) ),0
Trần_Thanh Hà_Bài này nó hát vài lần c thuộc lâu rồi : pacman : ery_happy :,0
Anh độ gáy to vải : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Ưng_vậy_luôn : rolling_on_the_floor_laughing :,0
Nguyễn_Đức_Hạ_Hòa nhà bạn à : sad : (,0
petland ghen_tị tut quan,0
Diệu_Diệu cầu giấy rồi đấy . Cẩn_thận_nhe,0
Tịch An lều báo thì phải tìm mấy tin_vịt mà đưa tin thôi : pacman : ery_happy :,0
"kẻ nào giỏi phá , ăn_chơi , mất_dạy , lưu_manh , đều là bằng_cấp lảnh đạo Việt_Nam !",2
Thuỳ Dung hợp con_mẹ_nó límm chắc mua mấy bộ đồ_bộ được rồi . . : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Đã chụp màng hình ... Tiếp_theo là báo_công_an,0
Ủa bệnh_viện chứ cái chợ đâu mà giống sinh_hoạt của anh ? ?,0
và trên báo_nói là trong thời_gian trên,0
Vu Quynh Huong xin link bài viết ạ : face_with_tears_of_joy :,0
Chửi hay,0
Ôi thầy tôi : sad : (,0
Lên đi tao ke chovà cái kết có người đằng sau mày tự lo nhá @ @,0
Ông nội nào nhảy kênh nữa à,0
Toàn bọn vô công rồi nghề ngồi sủa ăn lương tháng chứ vinh_quang gì ? Bản_thân hiểu rõ hơn ai hết nhưng vì đồng_tiền bát gạo nên vẫn cứ đi cắn sủa vậy đó . Tôi chỉ quan_tâm_sự_thật chứ mấy loại này riết chán chẳng thèm_NEG phản_NEG biện : _NEG weary_face : _NEG,2
"Nhiều thằng kêu hư_cấu hay chửi ad thì hãy nghe_đâu : chuyện mất đồ ở sân_bay không phải_NEG 1_NEG lần_NEG mà cả trăm lần rồi , chắc lũ chúng_mày tai điếc mắt mù mới đéo biết : _NEG pacman : _NEG ery_happy : _NEG",1
Nói_chung là đi Thái_zìa mà không có_NEG vlog_NEG là_NEG ở_NEG bển luôn đi : pacman : ery_happy :,0
- thằng chánh_án quan_hệ với nữ kế_toán tại phòng làm_việc thì sẽ chủ tọa xử án hiếp_dâm ! !,0
Đặng Thiên_Nga chị ơi : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,0
Bò đỏ ủng_hộ 100 % .,2
Tụt mẹ_mày ra chó nhanh đỡ phải mặc,1
Khox th4t sự = ( (,0
"Pha sấy chỉ có game thủ chuyên_nghiệp mới thực_hiện được . Quá hoàn_hảo , đậm tính giải_trí đi_sâu vào lòng người : rolling_on_the_floor_laughing :",0
"Thua cả trung_quốc , thế_mà suốt ngày chửi người tao .",0
"má không mặc_NEG áo_NEG mới_NEG đi , _NEG mặc hoài áo cũ thầy",0
Haha trend cai ( . ),1
mày lại có rồi,0
Okeere,0
Nguyễn_Thanh_Tín thằng đàn_bà mồm dính cut à : rolling_on_the_floor_laughing :,2
Tiếc diên là kênh của tôi ai thích thì vô không thích_NEG thì_NEG vô . _NEG vô_NEG Zăn_Hóa,0
Hahachửi để cứu nhân độ thếcưng ghê ! ! Dân miền tây nói_chuyện chân_thật ... : red_heart : : red_heart : : red_heart :,0
TÌM MÃI : pacman :,0
An_tâm và i nam_nữ a bị đuổ i chó coi,0
"Tự_nhiên muốn về ôm mẹ rồi bảo \ "" con vẫn nhỏ_bé mẹ nhỉ ? \ """,0
Nguyễn_Đình Quyết không biết_NEG bình_luận_NEG hoài_NEG cóđứa_NEG thấy tao lên fan cóđứa lồn,0
Thằng này không được_NEG,1
Min Trần_Xuân_Nhím mua đồ tết làm gì ? : pacman : ery_happy :,0
vã mèo tôm lắm rồi mà ông pô không chó_NEG xem : _NEG rolling_on_the_floor_laughing : ) ) _NEG,0
nhím thì bỏ_qua đi A,0
Thích Bị Hôn trang_điểm thì quá đậm . Nhìn nữ_tính tđn ấy,0
Sống chậm nhé anh_em : pacman : ery_happy :,0
Nguyễn_Tiến_Đạt hình_như bạn tôi fan đội này : smirk :,0
VN cố lên,0
Cái kiểu gì vậy Nguyễn_Thanh_Cường,0
Định hợp_tác sản_xuất âm_nhạc hay gì vậy Thầy : face_with_tears_of_joy :,0
"Những thằng đàn_ông có vợ còn đi thả thính và những con đàn_bà trơ_trẽn thông_dâm với chồng người khác thì rồi cũng không có_NEG được_NEG cái_NEG kết_NEG tốt_đẹp đâu . Gieo_nhân nào ắt gặp quả đấy , sinh con_đẻ cái có khi còn không có_NEG lỗ_NEG đít_NEG để_NEG đi ịí : pacman : ery_happy : )",2
giọng cười phu thuê : face_with_tears_of_joy :,0
Cờ kia là đại_diện chó hội nào vay ?,0
Trước khi làm gì cũng_nên lắp não vào rồi làm gì thì làm chứ . Để não thành hoá_thạch à,1
"bài này phải tạo điểm nhấn , drop hay , có khúc feel , chứ cảm_giác nhạc cứ đều đều nghe nhàm lắm",0
Minh_Toàn,0
Kênh_tấu hài của B52 : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes : : beaming_face_with_smiling_eyes :,0
Đấy ý_thức của con_người VN. . . ! !,0
3 que duy_nhất không bị_NEG ghét_NEG,0
"Tưởng sao , chắc lại sĩ_diện đây mà . Vào quán thấy 200k là cũng run rồi nhưng nghĩ mình là khách địt lịch , đi vào không ăn_NEG mà đi ra bọn nó cười chó , đang dịp tết nữa . Thế_là bấm_bụng mua , mua xong về ngồi tiếc không chịu_NEG nổi_NEG nên_NEG đi_NEG tìm mấy lều báo : rolling_on_the_floor_laughing : ) )",0
thể_loại âm_nhạc mới_đó ông : pacman : ery_happy :,0
Lại phải nghỉ học : sad : (,0
Co ba oi con rat men mo co ba0333860751,0
Năm_ngoái nơi tớ ở cũng có gd mua nhần con so nàyNgười mẹ nấu canh chó 2 đứa con ăn sau ngộ_độc mất cả 2Cái anh bán con này chó người tao cũng bị bắt đi rồi .,0
Thế tình_hình bình_quân 5s anh tôi bị giật một phát à ?,0
Dùng cái này có hết hôi_nách không thầy_NEG,0
game dễ,0
Blue nó cũng bình_thường chọn thằng nào hay để trao chó : pacman : ery_happy :,0
Chi chui chó no biec do khung do,1
Thế_là toang rùi,0
Phạm_Minh_Tuấn cày vew nhiều quá mà . Nghe 1 lần là bình_thường như nào rồi,0
Nhung nó còn vậy thế_giới chưa phẫn_NEG nộ_NEG thì_NEG thôi_NEG còn đăng khịa nhật ?,0
Chị ba vàng_ngọc,0
con điên có gan nói mà không có_NEG gan_NEG mở_NEG bình_luận_NEG chó người tao . Bình_luận,2
hài hài chửi nghe hay .,0
Anh_em với tập cận bình bảo anh dạy cách chống tham_nhũng rất rễ làm và có dám làm không,0
"Trăm mấy chục thì nó không có_NEG nhiều , _NEG con_NEG bò_NEG rụng cộng lông tức_giận me rụng lá . : kissing_face_with_closed_eyes :",0
Em đẹp . Nói_chuyện rất haychửi hay nhất thế_giới,0
hư_cấu quá,0
Thầy Khổ Lắm,0
ủng_hộ abe ủng_hộ abe,0
Đã xem,0
Nhìn mặt pố mày giống đang đùa không : pacman : ery_happy :,0
Vậy còn mấy e như_vậy ở Đà_Nẵng mà tiếp_xúc với khách nói_chuyện ngoài nhiễm chưa thấy_NEG thông_NEG tin_NEG gì_NEG,0
Chỉ nhìn mặt ổng không cần_NEG nói_NEG đã_NEG thấy_NEG hài rồi,0
# ERROR !,0
Cực_kì thuyết_phục : smiling_face :,0
Bích_Phương thấy bình_luận bảo e Tăng Thanh_Hà,0
chi dep qua chi o,0
Vẫn có ý_định thâu_tóm : rolling_on_the_floor_laughing :,0
Dương Hoa_Hồng,0
Idol của tôi dễ cưng quá ! !,0
Minh_Ang toang luôn . Thấy bảo đề_xuất với UEFA chuyển Euro sang 2021 tổ_chức,0
chó con 1 tỉ đi cô,0
Hỏi thui mừ : sad : : rolling_on_the_floor_laughing :,0
Em thấy cũng ổn mà nhỉ : face_with_rolling_eyes :,0
Cực_kì thuyết_phục ! !,0
A trọc chơi ác lão già .,0
anh tik nói quá đúng luôn,0
Đấy thấy chưa không_NEG có_NEG thông_NEG báo_NEG mà tự_giác là rất tuyệt_vời đéo phải_NEG như_NEG ai_NEG kia_NEG làm cả thủ_đô ăn mì,2
Nể nhất mấy thằng đéo biết_NEG lại_NEG bảo_NEG ghép ! : _NEG slightly_smiling_face :,0
Nghĩa Nguyễn dễ toang lắm,0
nhìn giông cẩm ly mọi người nhỉ,0
Huyền Khánh_Phùng hệt nhau : grinning_squinting_face :,0
"đỉnh nhất vẫn là \ "" chiếc khăn gió ấm \ """,0
chó em lên fan cứng cái anh êy : face_blowing_a_kiss : : face_blowing_a_kiss :,0
Đất_nước tao đáng sống nha,0
phải thầy không tao_NEG,0
Lên thời_sự nè anh_em êyy,0
11 tr thích 6tr view,0
sao chi noi tieng de thuong qua chi oinam nay chi bao nhieu tuoi rồi chidep gai qua chi oi,0
BKDN cũng y_như_vậy . Nhưng mà kiến_nghị lên thì thay thôi,0
Vũ_Thanh_Huyền không đồng_NEG tình_NEG với_NEG ý_NEG kiến có tiền là phải đi từ_thiện : slightly_smiling_face : người tao làm quần_quật kiếm tiền để phục_vụ chó bản_thân chứ không phải_NEG phục_NEG vụ_NEG chó_NEG mọi người : slightly_smiling_face :,0
triệu thích chó cô Minh_Hiếucô nói câu nào cũng vui hếtxem mà cười từ đầu đến cuối clip,0
Dạo này dịch căng đét,0
Trung ám_ảnh,0
Cô ba vàng_ngọc nghe mắt cười vc đồ thứ nước rửa cầu_tiêu mà tưởng mình là sân siêu bột kếtNói chuyện đéo biết_NEG nhục_NEG tí_NEG nàoCô_NEG Ba Vàng_Mã : laughing : : laughing :,2
Đức_Thịnh : stuck_out_tongue : erson_gesturing_OK : : stuck_out_tongue : erson_gesturing_OK : : stuck_out_tongue : erson_gesturing_OK : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
"Cảm_ơn thầy , yêu thầy",0
Chào_mừng bạn đến việt_nam . Xhcn do dân vì dân,0
ad thâm vậy_luôn ra : laughing :,0
Hoan_ho bac TRAN DANnguoi viet phai yeu nuoc VIETbat tay nhau xay dung mot dat nuoc hung cuong ...,0
Thấ_y idol lên tiế người là yên_tâm rồ i . Cả nướ c Mỹ tôi lo lắ người chó mỗ i màỳ nh ông . : smiling_face_with_heart - eyes : : smiling_face_with_heart - eyes : : smiling_face_with_heart - eyes :,0
Trường_Giang nói mới tỉnh ra bạn à . Chứ đâu ai ác như chị Nhung bạn nói chết bây_giờ mới là mấy người xung_quanh kìa : laughing : .,2
Chứ còn mẹ gì nữa ... Câu view trắng_trợn,1
c ba rau xanh_um,0
Mày chửi đi ad . Đúng nghề chửi đấy,1
2 triệu nè . con chưa cả_NEG gội : _NEG face_with_hand_over_mouth : _NEG,0
Đức_Thịnh a lại đang sợ ế đây này à : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Hom nay tôi da gap mot con ac mong that kinh khung . No khien tôi không the_NEG ngu_NEG nua ... _NEG,0
Nguyễn_Thị_Hương cùng suy_nghĩ,0
tuctiu,0
Bà mỷ lộc là ai vậyhazz đéo pít_NEG luôn_NEG,0
Thầy nhờ anh quang cuốn hay sena đánh hộ_vậy,0
thắm ơi tớ chửi nhay lắm : smiling_face_with_sunglasses : : smiling_face_with_sunglasses : : smiling_face_with_sunglasses :,0
"ủa , chúng_tôi còn lớp nào đâu mà đến đúng giờ ? ? ủa ? ? alo ?",0
addf e với cụ tổ ơi : pacman :,0
Để hình con_chó con heo bình tùm bậy tùm bạ . : pacman : ery_happy : Chửi anti thốn vậy_luôn,2
Tưởng_Thắm TaylorMọc đâu ra cái tên Việt_Nam vậy_luôn thế : pacman : ery_happy :,0
ai mua đâu mà sale : pacman :,0
"Sang đó ráng nói tiếng Anh chó chuẩn nha thầy , đừng như_NEG ai_NEG đó : _NEG disappointed_face : : _NEG stuck_out_tongue : ensive_face :",0
Lê_Đinh Cườngko_lẽ trên đời này có 1 chiếc anh 2 ?,0
Ông này vẫn biết_điều suốt ngày ở tỏng nhà không ra_NEG ngoài_NEG không_NEG sợ_NEG virus được đấy,0
thì bị môi a khoá mõm ngay a ơi : rolling_on_the_floor_laughing :,0
Minh_Quân_djt,1
Váy kia làm nhism mà,0
dừng là đúng a ơi : grinning_squinting_face : : grinning_squinting_face : dừng luôn đi cũng được,0
chuong tring nay riet rồi không co_NEG viec_NEG làm_NEG nen_NEG mới nhung thanh phan tao lao de dua len songnhung thanh phan len mang xa hoi chui ruatao laothay giau bac hoan la_ho ... ...,2
: crying : uấn AAnh thấm_nhuần tư tuong a độ : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
thầy chơi bẩn vậy_luôn,2
Dờ Uy ha_ha free ship rồi mà giảm thì lỗ : rolling_on_the_floor_laughing :,0
Thơ hay quá bác ơi triệu thích,0
"được nha a , bây_giờ vikings được đi Thái nữa thì đẹp",0
Nhìn cái cách ông viện kiểm_sát cười,0
Nguyễn_Thịnh xin ảnh pro,0
"Hồ_Thu , Lê Tường_Lãm , Tran_Van_Minh : pacman : ery_happy :",0
Đme vẫn là vô_ý_thức : slightly_smiling_face :,2
Làm chó nhà_nước là có quyền thua_lỗ vànhàn . : smile :,0
Áo rất đẹp nhưng thầy mặc không đẹp : _NEG sad : _NEG,0
Poppy is the_best,0
Chua thay thang bede nao sau nhu thang quy nay no banh noc,2
Tú chúc_mừng anh ba,0
tôi cười không ra_NEG tiếng_NEG mà chảy nước_mắt luônn : face_with_tears_of_joy :,0
Cứ tưởng thế_là ngầu,1
Hi_vong de rồi bi that vong,0
Ba rồi gay : <,0
Nguyễn_Dũng @ @ thì vậy mới nỗ_lực để vượt lên,0
con này hết thuốt chửa chữa rồi xin_lỗi . Thua cạn lợi,2
Dung_Trinh Phạm_Tuyền Trần_Thắm Violetnt_Thủy ngày_xưa đưa tay kiểu này không tím_NEG mặt_NEG mới_NEG lạ : _NEG grinning_squinting_face : : grinning_squinting_face : : grinning_squinting_face :,0
: pacman : bác đen vậy_luôn,0
Lùng_vậy đó nhưng nắm trùm cả bộ_tộc,0
An đi sai ở điểm gì vậy,0
Thật khâm_phục ông phóng_viên báo Lao_Động bỏ 1 tháng đi làm ngoài công_trường để thu_nhập tin_tức !,0
"CHỬI Một lần nữa , yêu_cầu ad kiểm_tra lại cách "" đưa tin "" của mình :",2
"được kính_lão đắc thọ , với tuổi của bác còn khỏe_mạnh minh_mẫn như thế này thì phải nói là hạnh_phúc .",0
Họ bấm cái gì thì kệ họ đi,0
con_cặc abe,2
Phuc chó những người bị bách hại vì lẽ công_chính vì nuoc trời la của họ,0
Mua giày sốp pe để được giá mềm nhé : pacman : ery_happy :,0
Hoàng Lê_Bảo Ngọc ván cuối 2 chục ngàn dume,0
Ông Trần Dần tiên_đoán khi nào VN sang giải_phóng Bắc_Kinh ?,0
Nghe nói anh tôi đang cà_khịa,0
Đào nhắn_tin mày thấy tao dễ_thương không . Ngày mô cũng làm cánh hoa anh_đào rơi : sleepy_face : : sleepy_face :,0
Có không chi_NEG 3_NEG chó_NEG 1ty_NEG xài choi,0
Lại cà_khịa ra ưii,0
: pacman : ery_happy : ) a tôi đấy các ôạ,0
Nay hơi chậm : pacman : ery_happy : cailozcatkhong,1
Đánh răng lâu vậy ~ : expressionless_face :,0
Giờ này nó ngồi trong đótù . .,1
Pass_chuột phải dài từ hà đông sang minh khai : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Chị trông phúc_hậu quá,0
sao lại có cả liên_quân là thế_nào : flushed_face :,0
Nguyễn_Thịnh 6 múi luôn kìa,0
Cae team off luôn hả abe,0
nhìn hình mừng_hụt ! tưởng nổi_loạn tới nơiai dè !,0
Khả_năng là sắp rồi đó nguy_hiểm quá,0
Cái thớt IDOl Live này đăng tin toàn để chúng chửi : ) ),2
Biểu_cảm được thực_sự : pacman : ery_happy :,0
Cuối năm 2017 mà bây_giờ đã lọt cuối 2019Bọn ngu_dốt này con ốc làm chưa được_NEG nhưng thích chém gió,2
Chết là phải toàn thành_phần óc_chó đua xe không,2
Tối đánh con lô theo lời a,0
"ỐI ZỜI ƠI , không tin_NEG được_NEG luôn , _NEG đang_NEG nợ sấp_mặt 40 tr đóng lãi mấy tháng rồi , tự_dưng tìm được ông anh chơi bóng hay quá nên giới_thiệu chó anh_em cùng tham_khảo . Anh Mạnh lúc_nào cũng giúp_đỡ anh_em nhiệt_tình , không lấy_NEG bất_NEG kỳ_NEG lộc_NEG lá gì của ai . Anh_em cứ vào đây mà tham_khảo .",0
Nguyễn_Bá Quang Thì cái đó nó lan từ Bộ_tộc mình ra mà,0
Cực_kỳ thuyết_phục - ) ),0
"Chuyên_gia kinh_tế , bà Phạm Chi_Lan nói nè , chó nên chúng_tao hiểu rằng Vingroup và các tỷ_phú bất_động_sản khác giàu lên chỉ nhờ mối quan_hệ và bắt_tay với quan_chức nhà_nước mà thôi",1
505 10 năm và 9 năm là 18 năm best toán_học trần dần : pacman : ery_happy :,0
Dân_chơi nhìn phát biết ngay ông_già thằng Sói : pacman : ery_happy : ) ) ),0
2013 : pacman : ery_happy : ) ) ),0
Lâu rồi không xemủa_NEG lúc_NEG trước_NEG thân_NEG lắm mà,0
đốt đi là hợp_lý,0
"Day la 1 hinh thuc kinh_doanh mới , day suc sang tao . Vua giai quyet nhu cau thoat hiem va PCC , vua làm tang doanh_thu cua mo hinh karaoke . Can được nhan rong : smile :",0
Chị hay quá chị ơi,0
mì sào chua_ngọt âh : laughing : hah,0
Chúc thầy sớm xóa_kênh panda,0
con so bên nào vậy,0
Nhưng tụi nó đâu biết rằng là ghép thật : pacman :,0
Hùng Công Trương_Huy Nguyễn_Xuân_Dong_Nguyen mấy xếp coi tình_hình chó anh_em nghĩ để phòng_dịch : grinning_face_with_smiling_eyes : : grinning_face_with_smiling_eyes : : grinning_face_with_smiling_eyes :,0
chó mình xin video với bạn,0
Diem Anh TN à đuôi của con sam ý nhọn nha,0
Đùa bố à,0
Game gì thầy oi,0
Anh là tấm gương sáng_giá ... . . Người có trách_nhiệm ... . Thật tốt khi ai cũng có ý_thức được như a ... . Thì bây_giờ Facebook đâu có cái tên Nhung nữa ... . . Người nổi_tiếng của năm,0
Pham_Minh phục lồn .,2
hq không còn_NEG ca_NEG nào_NEG nhiễm_NEG vì nhiễm gần hết,0
Mđ học_sinh lồn chúc thầy_vậy chắc đủ động_lực rồi,0
Đây nè,0
"địt má , em ức_chế quá .",1
dr a oi,0
Không sao_NEG,0
Lana_Trinh_thế rốt_cuộc nà mặc hay cởi đây,0
Thúy_Nhi Hieu Nguyen_Phạm Khánh_Trung ngày_mai mốt đừng kể_NEG chuyện_NEG cười_NEG chó_NEG Hảo_Hảo nghe nha,0
"Vẫn chưa phải_NEG đỉnh_NEG cao_NEG của_NEG Jack như bộ ba bài Sóng GióHồng nhanbạc phận , ý_kiến cá_nhân : stuck_out_tongue : ersevering_face :",0
hinh nhu ba noi nay luc trước chui lồn với mu_noi ben_my kia phai không cặc_NEG ban ? ? _NEG,0
không bình_thường_NEG yếu_NEG kiểu_NEG gì_NEG mà tao vẫn chết,0
Dương_Dương ? ?,0
Nghe đoạn gần cuối chúc Bác sống thọ 200 tuổi luônCầu mong ngày nào đó bác trở về thăm quê_hương nhé .,0
Bao_Vu,0
tao đọc xong mà tao tức á ! !,0
. ai khịa thầy là chetme đó nha,0
Tuyệt_vời abe : face_blowing_a_kiss :,0
Sang VN thành cái_lồn cat không ... : see - no - evil_monkey : : see - no - evil_monkey : : see - no - evil_monkey :,1
Ăn điêu nói hớt quen .,1
"Không phải_NEG năng_NEG khiếu_NEG bạn_NEG ơi , cái bài này mấy ông ấy đi nhuyễn hết cả rồi còn đâu , dân còn lạ gì : pacman : ery_happy :",2
ib giá,0
bên kia nó không chó_NEG vào_NEG viện_NEG hay xét_nghiệm gì đâu,0
Minh Nhật_éo chết_NEG vì_NEG dịch_NEG chết_NEG vì nổ đt : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing : : rolling_on_the_floor_laughing :,1
cười vãi_lồn : pacman : ery_happy : ) ),0
Chinh Nguyen vn có cấm nhập_cảnh đâu . Vấn_đề là khai_báo và sau khi nhập_cảnh thì đi cách_ly ngay .,0
"Tao thấy mày giống sát chết đang ngồi quán , con quỷ ơi",2
"khi non_nước thanh_bình , tao sẽ dệt_mộng yêu_đương ...",0
Nguyễn_Phương_Thảo c ơi cẩn_thận nè,0
"Mấy con cá đàn_áp dân , từ dân mà ra , được chính_phủ trả tiền và trao quyền_lực để quay lại đàn_áp dân",2
"Giai_điệu tạm nghe nhưng lời chẳng có_NEG ý_NEG nghĩa , _NEG câu_NEG trước câu sau không liên_NEG quan , _NEG mv_NEG khó_NEG hiểu .",0
đoán xem : laughing :,0
Ở Việt_nam là ra Cailozcatkhong roii đó,1
Game mới à,0
được lắm con_gái về già cô chó con 5 cây vàng : pacman :,0
đi vài bữa rã_họng rồi lại lết về thôi màloại mất dậy ...,1
chị hiếu thiệt tình mà gặp bạn_vậy,0
Xím chút thì còn 6 miếng đất : relieved_face :,0
Kicm ca_sĩ ? ?,0
dou mà thầy,2
địt_con_mẹ bình_luận tục vãi_cả_lồn : face_with_tears_of_joy : : face_with_tears_of_joy : .,1
"chửi có phong_cách , chửi văn_hoa , chửi tế_nhị vãi_cả_lồn : pacman : ery_happy :",0
Thái_Dương Nguyễn là sao bạn,0
"Nguyễn Việt_Nam , Ủa cứt : service_dog : vàng : backhand_index_pointing_left : mới biết đó nghen . : middle_finger :",1
Kiểu như chúng thách_thức : tao kí tao xài đấy ai ý_kiến lên phường !,0
Nghiệp nặng quá,0
Ông này kiểu đéo sợ_NEG chết_NEG mà,0
người bố của năm,0
Ở nghệ_an . Mưa sml mấy ngày liền . Chơi nhỡi gì nựa,0
Sợ vậy_luôn đi lấy le với gái chịu,1
Cực_kì thuyết_phục : grinning_squinting_face : : rolling_on_the_floor_laughing :,0
Chị ba vàng_ngọc có cây đinh mọc giữa dái : pacman : ery_happy :,2
Nhiều người nỗ_lực từ lúc đầu_thai nên sinh ra đã ở vạch đích : face_with_tears_of_joy : : face_with_tears_of_joy : : face_with_tears_of_joy :,0
Thôi ăn : laughing : rồi thầy ạ : man_facepalming :,2
thầy sela,0
Quỳnh_Phạm_sao nào hơ nì ?,0
Trượt 1 cái xác_định,0
Cô ba để thương quá,0
Anh sấy tơi đất lắm rồi các em máy nước vào rồi bừa đi để cấy,0
Minh_Trung_Dao icedolce nói gì cũng đúng,0
Huỳnh_Lục trend chụp hình mới nàk cục cưng . Haha ...,0
Thôi toang rồi : stuck_out_tongue : erson_facepalming :,0
được tien minh hieu con đy me,1
nha ` bao viec,0
"Chị ba nói cai gì chị bà củng có , vậy chị ba có con cu hok , con có con cu nè",2
31662000,0
Nguyễn_Ngọc_Uyên Hay bây_giờ tôi với bạn đi làm ở cty này rồi nghỉ nhưng vẫn nhận tiền nhỉ : pacman : ery_happy :,0
Được luôn bố chồng ạ : red_heart :,0
những đêm như_thế,0
Hoàng_Bảo Quân chữa không phải_NEG chửa_NEG,0
Thầy địt_mẹ giả_tạo vậy_luôn : rolling_on_the_floor_laughing :,2
Ngườ i tao có chồ người có con_thơ dạ i .,0
Giang_Thanh : pacman : ery_happy : núp vãi_cả_lồn,0
Thay co bo quan á o mac hoai,0
Thần_kì anh ưii,0
Nguyễn_Văn Nhã bạn gì đó ơii . Fan của Jack là có lỗi àb . B nói rõ giúp mình thế_nào là làm_trò câu view được không ạ . _NEG Thế_NEG bạn_NEG không_NEG biết công_ty đầu_quân chó anh hiện_tại là ai rồi . dễ gì a đang giỏi thế_mà mẹ con thằng khánh lại làm_trò để anh đi . Suy_nghĩ chín_chắn lên b oii,0
Những thằng luôn bảo không quan_NEG tâm_NEG chính_NEG trị_NEG thì đâycái này là chính_trị đấycó bệnh thì chữa bệnh giảôm bệnh về ngườirồi lúc phát bệnh nặng thì chúng_nó đổ lỗi sao không đi_NEG xét_NEG nghiệm_NEG sớmgiai_NEG đoạn cuối rgia đình fai nhọc công chăm sócđôi khi fai bán nhà mua thuốc chữa_trị rồi lại fai uống thuốc giảđể rồihaizztụi mày là quân giết người ...,2
Ban_gai quoc đần đang thay do o nha minh nhe : cute :,0
Cực_kì thuyết_phục : pacman : ery_happy :,0
Chăm học mới là cháu cô Minh_Hiếu nha : pacman : ery_happy :,0
Quân_Lê,0
E cũng chúc anh_chị với bé tùng có một tuần mới thật là vui_vẻ,0
cầu anh Dần không bịnhnhưng_NEG mong_NEG muốn_NEG ngu_NEG kỉ và trần nhật_gió dịch covit 19 nặng à nha để bolsa được sạchhe he he,0
Link full chó anh_em đây nha,0
"Số đen phát đến đấy hết kẹo thông_cảm lần sau sẽ đến lượt . Đường sữa phát từ trên phát xuống , quốc xẻng phát từ dưới phát lên .",0
Bùi_Huyền nghe đồn năm nay chán,0
Vâng trách_nhiệm của nhà nói_chuyện là thảm_họa 3 tháng mới dám công_bố nn,0
thích hộ e avt ạ,0
"200 tỷ này , tao mà là nhà_nước , tao đem tao nghiên_cứu xe chạygas hoặc solar xog tao mở nhà mày rồi chó công_nhân vô làm ~ . ~ vậy mỗi tháng công_nhân gửi về quê được ít_nhất 4triệu : pacman : ery_happy : vẫn hơn thằng ad rồi : pacman :",0
Sàm_lồn,1
Chỉ mong chị Nhung nhanh khỏi bệnh_NEG để_NEG sớm_NEG nhận_NEG hình_phạt của pháp_luật . : slightly_smiling_face :,0
: smiling_face_with_smiling_eyes :,0
Hôm_nay em bỏ hết liêm_sỉ ra xin thích avt : rolling_on_the_floor_laughing :,0
